	collectri	omnipath
precision	0.2345679012345679	0.30864197530864196
recall	1.0	1.0
rand_precision	0.2638888888888889	0.3472222222222222
auprc	0.2492344523262887	0.2821385323873266
ap	0.23555592548428428	0.29953349308995797
epr	0.7977839335180055	0.5760000000000001
odd_ratio	0.6755555555555556	0.3375
