	collectri	omnipath
precision	0.1388888888888889	0.3333333333333333
recall	1.0	1.0
rand_precision	0.16666666666666666	0.5
auprc	0.11215568829412643	0.276984126984127
ap	0.13842691622103387	0.3595238095238096
epr	0.0	inf
odd_ratio	0.0	inf
