	collectri	omnipath
precision	0.024793388429752067	0.3125
recall	1.0	1.0
rand_precision	0.02727272727272727	0.35714285714285715
auprc	0.18167238343001377	0.2232916442260324
ap	0.018985371926548398	0.23578445094948175
epr	12.222222222222221	0.42
odd_ratio	26.25	0.1972318339100346
