	collectri	omnipath
precision	0.234375	0.4691358024691358
recall	1.0	1.0
rand_precision	0.26785714285714285	0.5277777777777778
auprc	0.18782083151708145	0.42222123330232353
ap	0.20336593666526795	0.43819577654378883
epr	0.49777777777777776	0.6980609418282548
odd_ratio	0.33136094674556216	0.24305555555555555
