	collectri	omnipath
precision	0.04	0.15702479338842976
recall	1.0	1.0
rand_precision	0.044444444444444446	0.17272727272727273
auprc	0.038230369871909683	0.15514033537558009
ap	0.049493147151226775	0.16574171470048632
epr	0.0	0.3047091412742382
odd_ratio	0.0	0.22530864197530864
